"SYSTEM", "1", "SYSTEM", "System Start", ""
"Thread-9", "4237", "ReadersWriters.java:104", "Field Write", "context=Database:1, wr=0"
"Thread-8", "4238", "ReadersWriters.java:57", "Method Returned", ""
"Thread-8", "4239", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-9", "4240", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-8", "4241", "ReadersWriters.java:58", "Field Read", "context=Reader:4, d"
"Thread-9", "4242", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-8", "4243", "ReadersWriters.java:58", "Method Call", "caller=Reader:4#run:4, target=Database:1#read:34"
"Thread-8", "4244", "ReadersWriters.java:163", "Method Entered", ""
"Thread-8", "4245", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-9", "4246", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-8", "4247", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-9", "4248", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-8", "4249", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:34, result=55555"
"Thread-8", "4250", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:34, value=55555"
"Thread-9", "4251", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-8", "4252", "ReadersWriters.java:58", "Method Returned", ""
"Thread-8", "4253", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-9", "4254", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-9", "4255", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=10"
"Thread-9", "4256", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-8", "4257", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-9", "4258", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-8", "4259", "ReadersWriters.java:59", "Field Read", "context=Reader:4, d"
"Thread-9", "4260", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-8", "4261", "ReadersWriters.java:59", "Method Call", "caller=Reader:4#run:4, target=Database:1#done_read:34"
"Thread-8", "4262", "ReadersWriters.java:114", "Method Entered", ""
"Thread-8", "4263", "ReadersWriters.java:116", "Line Step", "file=ReadersWriters.java, line=116"
"Thread-11", "4264", "ReadersWriters.java:117", "Line Step", "file=ReadersWriters.java, line=117"
"Thread-9", "4265", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-8", "4266", "ReadersWriters.java:116", "Field Read", "context=Database:1, s1"
"Thread-11", "4267", "ReadersWriters.java:117", "Field Read", "context=Database:1, r"
"Thread-9", "4268", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:35, value=<void>"
"Thread-11", "4269", "ReadersWriters.java:117", "Field Write", "context=Database:1, r=9"
"Thread-9", "4270", "ReadersWriters.java:57", "Method Returned", ""
"Thread-9", "4271", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-11", "4272", "ReadersWriters.java:118", "Line Step", "file=ReadersWriters.java, line=118"
"Thread-9", "4273", "ReadersWriters.java:58", "Field Read", "context=Reader:5, d"
"Thread-11", "4274", "ReadersWriters.java:118", "Field Read", "context=Database:1, s1"
"Thread-9", "4275", "ReadersWriters.java:58", "Method Call", "caller=Reader:5#run:5, target=Database:1#read:35"
"Thread-9", "4276", "ReadersWriters.java:163", "Method Entered", ""
"Thread-9", "4277", "ReadersWriters.java:164", "Line Step", "file=ReadersWriters.java, line=164"
"Thread-11", "4278", "ReadersWriters.java:119", "Line Step", "file=ReadersWriters.java, line=119"
"Thread-12", "4279", "ReadersWriters.java:117", "Line Step", "file=ReadersWriters.java, line=117"
"Thread-9", "4280", "ReadersWriters.java:164", "Field Read", "context=Database:1, data"
"Thread-11", "4281", "ReadersWriters.java:121", "Line Step", "file=ReadersWriters.java, line=121"
"Thread-12", "4282", "ReadersWriters.java:117", "Field Read", "context=Database:1, r"
"Thread-9", "4283", "ReadersWriters.java:164", "Variable Write", "context=Database:1#read:35, result=55555"
"Thread-9", "4284", "ReadersWriters.java:164", "Method Exit", "returner=Database:1#read:35, value=55555"
"Thread-11", "4285", "ReadersWriters.java:121", "Field Read", "context=Database:1, ww"
"Thread-12", "4286", "ReadersWriters.java:117", "Field Write", "context=Database:1, r=8"
"Thread-9", "4287", "ReadersWriters.java:58", "Method Returned", ""
"Thread-9", "4288", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-11", "4289", "ReadersWriters.java:124", "Line Step", "file=ReadersWriters.java, line=124"
"Thread-12", "4290", "ReadersWriters.java:118", "Line Step", "file=ReadersWriters.java, line=118"
"Thread-11", "4291", "ReadersWriters.java:124", "Field Read", "context=Database:1, s2_r"
"Thread-12", "4292", "ReadersWriters.java:118", "Field Read", "context=Database:1, s1"
"Thread-9", "4293", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-11", "4294", "ReadersWriters.java:124", "Variable Write", "context=Database:1#done_read:26, len=0"
"Thread-11", "4295", "ReadersWriters.java:125", "Line Step", "file=ReadersWriters.java, line=125"
"Thread-12", "4296", "ReadersWriters.java:119", "Line Step", "file=ReadersWriters.java, line=119"
"Thread-13", "4297", "ReadersWriters.java:117", "Line Step", "file=ReadersWriters.java, line=117"
"Thread-9", "4298", "ReadersWriters.java:59", "Field Read", "context=Reader:5, d"
"Thread-11", "4299", "ReadersWriters.java:125", "Field Read", "context=Database:1, s2_r"
"Thread-12", "4300", "ReadersWriters.java:121", "Line Step", "file=ReadersWriters.java, line=121"
"Thread-13", "4301", "ReadersWriters.java:117", "Field Read", "context=Database:1, r"
"Thread-9", "4302", "ReadersWriters.java:59", "Method Call", "caller=Reader:5#run:5, target=Database:1#done_read:35"
"Thread-9", "4303", "ReadersWriters.java:114", "Method Entered", ""
"Thread-9", "4304", "ReadersWriters.java:116", "Line Step", "file=ReadersWriters.java, line=116"
"Thread-11", "4305", "ReadersWriters.java:127", "Line Step", "file=ReadersWriters.java, line=127"
"Thread-12", "4306", "ReadersWriters.java:121", "Field Read", "context=Database:1, ww"
"Thread-13", "4307", "ReadersWriters.java:117", "Field Write", "context=Database:1, r=7"
"Thread-9", "4308", "ReadersWriters.java:116", "Field Read", "context=Database:1, s1"
"Thread-11", "4309", "ReadersWriters.java:127", "Method Exit", "returner=Database:1#done_read:26, value=<void>"
"Thread-12", "4310", "ReadersWriters.java:124", "Line Step", "file=ReadersWriters.java, line=124"
"Thread-13", "4311", "ReadersWriters.java:118", "Line Step", "file=ReadersWriters.java, line=118"
"Thread-11", "4312", "ReadersWriters.java:59", "Method Returned", ""
"Thread-11", "4313", "ReadersWriters.java:56", "Line Step", "file=ReadersWriters.java, line=56"
"Thread-12", "4314", "ReadersWriters.java:124", "Field Read", "context=Database:1, s2_r"
"Thread-13", "4315", "ReadersWriters.java:118", "Field Read", "context=Database:1, s1"
"Thread-11", "4316", "ReadersWriters.java:56", "Variable Write", "context=Reader:7#run:7, i=3"
"Thread-11", "4317", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-12", "4318", "ReadersWriters.java:124", "Variable Write", "context=Database:1#done_read:27, len=0"
"Thread-12", "4319", "ReadersWriters.java:125", "Line Step", "file=ReadersWriters.java, line=125"
"Thread-13", "4320", "ReadersWriters.java:119", "Line Step", "file=ReadersWriters.java, line=119"
"Thread-14", "4321", "ReadersWriters.java:117", "Line Step", "file=ReadersWriters.java, line=117"
"Thread-11", "4322", "ReadersWriters.java:57", "Field Read", "context=Reader:7, d"
"Thread-12", "4323", "ReadersWriters.java:125", "Field Read", "context=Database:1, s2_r"
"Thread-13", "4324", "ReadersWriters.java:121", "Line Step", "file=ReadersWriters.java, line=121"
"Thread-14", "4325", "ReadersWriters.java:117", "Field Read", "context=Database:1, r"
"Thread-11", "4326", "ReadersWriters.java:57", "Method Call", "caller=Reader:7#run:7, target=Database:1#request_read:36"
"Thread-11", "4327", "ReadersWriters.java:96", "Method Entered", ""
"Thread-11", "4328", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-12", "4329", "ReadersWriters.java:127", "Line Step", "file=ReadersWriters.java, line=127"
"Thread-13", "4330", "ReadersWriters.java:121", "Field Read", "context=Database:1, ww"
"Thread-14", "4331", "ReadersWriters.java:117", "Field Write", "context=Database:1, r=6"
"Thread-11", "4332", "ReadersWriters.java:98", "Field Read", "context=Database:1, s1"
"Thread-12", "4333", "ReadersWriters.java:127", "Method Exit", "returner=Database:1#done_read:27, value=<void>"
"Thread-13", "4334", "ReadersWriters.java:124", "Line Step", "file=ReadersWriters.java, line=124"
"Thread-14", "4335", "ReadersWriters.java:118", "Line Step", "file=ReadersWriters.java, line=118"
"Thread-12", "4336", "ReadersWriters.java:59", "Method Returned", ""
"Thread-12", "4337", "ReadersWriters.java:56", "Line Step", "file=ReadersWriters.java, line=56"
"Thread-13", "4338", "ReadersWriters.java:124", "Field Read", "context=Database:1, s2_r"
"Thread-14", "4339", "ReadersWriters.java:118", "Field Read", "context=Database:1, s1"
"Thread-12", "4340", "ReadersWriters.java:56", "Variable Write", "context=Reader:8#run:8, i=3"
"Thread-12", "4341", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-13", "4342", "ReadersWriters.java:124", "Variable Write", "context=Database:1#done_read:28, len=0"
"Thread-13", "4343", "ReadersWriters.java:125", "Line Step", "file=ReadersWriters.java, line=125"
"Thread-14", "4344", "ReadersWriters.java:119", "Line Step", "file=ReadersWriters.java, line=119"
"Thread-10", "4345", "ReadersWriters.java:117", "Line Step", "file=ReadersWriters.java, line=117"
"Thread-12", "4346", "ReadersWriters.java:57", "Field Read", "context=Reader:8, d"
"Thread-13", "4347", "ReadersWriters.java:125", "Field Read", "context=Database:1, s2_r"
"Thread-14", "4348", "ReadersWriters.java:121", "Line Step", "file=ReadersWriters.java, line=121"
"Thread-10", "4349", "ReadersWriters.java:117", "Field Read", "context=Database:1, r"
"Thread-12", "4350", "ReadersWriters.java:57", "Method Call", "caller=Reader:8#run:8, target=Database:1#request_read:37"
"Thread-12", "4351", "ReadersWriters.java:96", "Method Entered", ""
"Thread-12", "4352", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-13", "4353", "ReadersWriters.java:127", "Line Step", "file=ReadersWriters.java, line=127"
"Thread-14", "4354", "ReadersWriters.java:121", "Field Read", "context=Database:1, ww"
"Thread-10", "4355", "ReadersWriters.java:117", "Field Write", "context=Database:1, r=5"
"Thread-12", "4356", "ReadersWriters.java:98", "Field Read", "context=Database:1, s1"
"Thread-13", "4357", "ReadersWriters.java:127", "Method Exit", "returner=Database:1#done_read:28, value=<void>"
"Thread-14", "4358", "ReadersWriters.java:124", "Line Step", "file=ReadersWriters.java, line=124"
"Thread-10", "4359", "ReadersWriters.java:118", "Line Step", "file=ReadersWriters.java, line=118"
"Thread-13", "4360", "ReadersWriters.java:59", "Method Returned", ""
"Thread-13", "4361", "ReadersWriters.java:56", "Line Step", "file=ReadersWriters.java, line=56"
"Thread-14", "4362", "ReadersWriters.java:124", "Field Read", "context=Database:1, s2_r"
"Thread-10", "4363", "ReadersWriters.java:118", "Field Read", "context=Database:1, s1"
"Thread-13", "4364", "ReadersWriters.java:56", "Variable Write", "context=Reader:9#run:9, i=3"
"Thread-13", "4365", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-14", "4366", "ReadersWriters.java:124", "Variable Write", "context=Database:1#done_read:29, len=0"
"Thread-14", "4367", "ReadersWriters.java:125", "Line Step", "file=ReadersWriters.java, line=125"
"Thread-10", "4368", "ReadersWriters.java:119", "Line Step", "file=ReadersWriters.java, line=119"
"Thread-5", "4369", "ReadersWriters.java:117", "Line Step", "file=ReadersWriters.java, line=117"
"Thread-13", "4370", "ReadersWriters.java:57", "Field Read", "context=Reader:9, d"
"Thread-14", "4371", "ReadersWriters.java:125", "Field Read", "context=Database:1, s2_r"
"Thread-10", "4372", "ReadersWriters.java:121", "Line Step", "file=ReadersWriters.java, line=121"
"Thread-5", "4373", "ReadersWriters.java:117", "Field Read", "context=Database:1, r"
"Thread-13", "4374", "ReadersWriters.java:57", "Method Call", "caller=Reader:9#run:9, target=Database:1#request_read:38"
"Thread-13", "4375", "ReadersWriters.java:96", "Method Entered", ""
"Thread-13", "4376", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-14", "4377", "ReadersWriters.java:127", "Line Step", "file=ReadersWriters.java, line=127"
"Thread-10", "4378", "ReadersWriters.java:121", "Field Read", "context=Database:1, ww"
"Thread-5", "4379", "ReadersWriters.java:117", "Field Write", "context=Database:1, r=4"
"Thread-13", "4380", "ReadersWriters.java:98", "Field Read", "context=Database:1, s1"
"Thread-14", "4381", "ReadersWriters.java:127", "Method Exit", "returner=Database:1#done_read:29, value=<void>"
"Thread-10", "4382", "ReadersWriters.java:124", "Line Step", "file=ReadersWriters.java, line=124"
"Thread-5", "4383", "ReadersWriters.java:118", "Line Step", "file=ReadersWriters.java, line=118"
"Thread-14", "4384", "ReadersWriters.java:59", "Method Returned", ""
"Thread-14", "4385", "ReadersWriters.java:56", "Line Step", "file=ReadersWriters.java, line=56"
"Thread-10", "4386", "ReadersWriters.java:124", "Field Read", "context=Database:1, s2_r"
"Thread-5", "4387", "ReadersWriters.java:118", "Field Read", "context=Database:1, s1"
"Thread-14", "4388", "ReadersWriters.java:56", "Variable Write", "context=Reader:10#run:10, i=3"
"Thread-14", "4389", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-10", "4390", "ReadersWriters.java:124", "Variable Write", "context=Database:1#done_read:30, len=0"
"Thread-10", "4391", "ReadersWriters.java:125", "Line Step", "file=ReadersWriters.java, line=125"
"Thread-5", "4392", "ReadersWriters.java:119", "Line Step", "file=ReadersWriters.java, line=119"
"Thread-6", "4393", "ReadersWriters.java:117", "Line Step", "file=ReadersWriters.java, line=117"
"Thread-14", "4394", "ReadersWriters.java:57", "Field Read", "context=Reader:10, d"
"Thread-10", "4395", "ReadersWriters.java:125", "Field Read", "context=Database:1, s2_r"
"Thread-5", "4396", "ReadersWriters.java:121", "Line Step", "file=ReadersWriters.java, line=121"
"Thread-6", "4397", "ReadersWriters.java:117", "Field Read", "context=Database:1, r"
"Thread-14", "4398", "ReadersWriters.java:57", "Method Call", "caller=Reader:10#run:10, target=Database:1#request_read:39"
"Thread-14", "4399", "ReadersWriters.java:96", "Method Entered", ""
"Thread-14", "4400", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-10", "4401", "ReadersWriters.java:127", "Line Step", "file=ReadersWriters.java, line=127"
"Thread-5", "4402", "ReadersWriters.java:121", "Field Read", "context=Database:1, ww"
"Thread-6", "4403", "ReadersWriters.java:117", "Field Write", "context=Database:1, r=3"
"Thread-14", "4404", "ReadersWriters.java:98", "Field Read", "context=Database:1, s1"
"Thread-10", "4405", "ReadersWriters.java:127", "Method Exit", "returner=Database:1#done_read:30, value=<void>"
"Thread-5", "4406", "ReadersWriters.java:124", "Line Step", "file=ReadersWriters.java, line=124"
"Thread-6", "4407", "ReadersWriters.java:118", "Line Step", "file=ReadersWriters.java, line=118"
"Thread-10", "4408", "ReadersWriters.java:59", "Method Returned", ""
"Thread-10", "4409", "ReadersWriters.java:56", "Line Step", "file=ReadersWriters.java, line=56"
"Thread-5", "4410", "ReadersWriters.java:124", "Field Read", "context=Database:1, s2_r"
"Thread-6", "4411", "ReadersWriters.java:118", "Field Read", "context=Database:1, s1"
"Thread-10", "4412", "ReadersWriters.java:56", "Variable Write", "context=Reader:6#run:6, i=3"
"Thread-10", "4413", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-5", "4414", "ReadersWriters.java:124", "Variable Write", "context=Database:1#done_read:31, len=0"
"Thread-5", "4415", "ReadersWriters.java:125", "Line Step", "file=ReadersWriters.java, line=125"
"Thread-6", "4416", "ReadersWriters.java:119", "Line Step", "file=ReadersWriters.java, line=119"
"Thread-7", "4417", "ReadersWriters.java:117", "Line Step", "file=ReadersWriters.java, line=117"
"Thread-10", "4418", "ReadersWriters.java:57", "Field Read", "context=Reader:6, d"
"Thread-5", "4419", "ReadersWriters.java:125", "Field Read", "context=Database:1, s2_r"
"Thread-6", "4420", "ReadersWriters.java:121", "Line Step", "file=ReadersWriters.java, line=121"
"Thread-7", "4421", "ReadersWriters.java:117", "Field Read", "context=Database:1, r"
"Thread-10", "4422", "ReadersWriters.java:57", "Method Call", "caller=Reader:6#run:6, target=Database:1#request_read:40"
"Thread-10", "4423", "ReadersWriters.java:96", "Method Entered", ""
"Thread-10", "4424", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-5", "4425", "ReadersWriters.java:127", "Line Step", "file=ReadersWriters.java, line=127"
"Thread-6", "4426", "ReadersWriters.java:121", "Field Read", "context=Database:1, ww"
"Thread-7", "4427", "ReadersWriters.java:117", "Field Write", "context=Database:1, r=2"
"Thread-10", "4428", "ReadersWriters.java:98", "Field Read", "context=Database:1, s1"
"Thread-5", "4429", "ReadersWriters.java:127", "Method Exit", "returner=Database:1#done_read:31, value=<void>"
"Thread-6", "4430", "ReadersWriters.java:124", "Line Step", "file=ReadersWriters.java, line=124"
"Thread-7", "4431", "ReadersWriters.java:118", "Line Step", "file=ReadersWriters.java, line=118"
"Thread-5", "4432", "ReadersWriters.java:59", "Method Returned", ""
"Thread-5", "4433", "ReadersWriters.java:56", "Line Step", "file=ReadersWriters.java, line=56"
"Thread-6", "4434", "ReadersWriters.java:124", "Field Read", "context=Database:1, s2_r"
"Thread-7", "4435", "ReadersWriters.java:118", "Field Read", "context=Database:1, s1"
"Thread-5", "4436", "ReadersWriters.java:56", "Variable Write", "context=Reader:1#run:1, i=4"
"Thread-5", "4437", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-6", "4438", "ReadersWriters.java:124", "Variable Write", "context=Database:1#done_read:32, len=0"
"Thread-6", "4439", "ReadersWriters.java:125", "Line Step", "file=ReadersWriters.java, line=125"
"Thread-7", "4440", "ReadersWriters.java:119", "Line Step", "file=ReadersWriters.java, line=119"
"Thread-8", "4441", "ReadersWriters.java:117", "Line Step", "file=ReadersWriters.java, line=117"
"Thread-5", "4442", "ReadersWriters.java:57", "Field Read", "context=Reader:1, d"
"Thread-6", "4443", "ReadersWriters.java:125", "Field Read", "context=Database:1, s2_r"
"Thread-7", "4444", "ReadersWriters.java:121", "Line Step", "file=ReadersWriters.java, line=121"
"Thread-8", "4445", "ReadersWriters.java:117", "Field Read", "context=Database:1, r"
"Thread-5", "4446", "ReadersWriters.java:57", "Method Call", "caller=Reader:1#run:1, target=Database:1#request_read:41"
"Thread-5", "4447", "ReadersWriters.java:96", "Method Entered", ""
"Thread-5", "4448", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-6", "4449", "ReadersWriters.java:127", "Line Step", "file=ReadersWriters.java, line=127"
"Thread-7", "4450", "ReadersWriters.java:121", "Field Read", "context=Database:1, ww"
"Thread-8", "4451", "ReadersWriters.java:117", "Field Write", "context=Database:1, r=1"
"Thread-5", "4452", "ReadersWriters.java:98", "Field Read", "context=Database:1, s1"
"Thread-6", "4453", "ReadersWriters.java:127", "Method Exit", "returner=Database:1#done_read:32, value=<void>"
"Thread-7", "4454", "ReadersWriters.java:124", "Line Step", "file=ReadersWriters.java, line=124"
"Thread-8", "4455", "ReadersWriters.java:118", "Line Step", "file=ReadersWriters.java, line=118"
"Thread-6", "4456", "ReadersWriters.java:59", "Method Returned", ""
"Thread-6", "4457", "ReadersWriters.java:56", "Line Step", "file=ReadersWriters.java, line=56"
"Thread-7", "4458", "ReadersWriters.java:124", "Field Read", "context=Database:1, s2_r"
"Thread-8", "4459", "ReadersWriters.java:118", "Field Read", "context=Database:1, s1"
"Thread-6", "4460", "ReadersWriters.java:56", "Variable Write", "context=Reader:2#run:2, i=4"
"Thread-6", "4461", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-7", "4462", "ReadersWriters.java:124", "Variable Write", "context=Database:1#done_read:33, len=0"
"Thread-7", "4463", "ReadersWriters.java:125", "Line Step", "file=ReadersWriters.java, line=125"
"Thread-8", "4464", "ReadersWriters.java:119", "Line Step", "file=ReadersWriters.java, line=119"
"Thread-9", "4465", "ReadersWriters.java:117", "Line Step", "file=ReadersWriters.java, line=117"
"Thread-6", "4466", "ReadersWriters.java:57", "Field Read", "context=Reader:2, d"
"Thread-7", "4467", "ReadersWriters.java:125", "Field Read", "context=Database:1, s2_r"
"Thread-8", "4468", "ReadersWriters.java:121", "Line Step", "file=ReadersWriters.java, line=121"
"Thread-9", "4469", "ReadersWriters.java:117", "Field Read", "context=Database:1, r"
"Thread-6", "4470", "ReadersWriters.java:57", "Method Call", "caller=Reader:2#run:2, target=Database:1#request_read:42"
"Thread-6", "4471", "ReadersWriters.java:96", "Method Entered", ""
"Thread-6", "4472", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-7", "4473", "ReadersWriters.java:127", "Line Step", "file=ReadersWriters.java, line=127"
"Thread-8", "4474", "ReadersWriters.java:121", "Field Read", "context=Database:1, ww"
"Thread-9", "4475", "ReadersWriters.java:117", "Field Write", "context=Database:1, r=0"
"Thread-6", "4476", "ReadersWriters.java:98", "Field Read", "context=Database:1, s1"
"Thread-7", "4477", "ReadersWriters.java:127", "Method Exit", "returner=Database:1#done_read:33, value=<void>"
"Thread-8", "4478", "ReadersWriters.java:124", "Line Step", "file=ReadersWriters.java, line=124"
"Thread-9", "4479", "ReadersWriters.java:118", "Line Step", "file=ReadersWriters.java, line=118"
"Thread-7", "4480", "ReadersWriters.java:59", "Method Returned", ""
"Thread-7", "4481", "ReadersWriters.java:56", "Line Step", "file=ReadersWriters.java, line=56"
"Thread-8", "4482", "ReadersWriters.java:124", "Field Read", "context=Database:1, s2_r"
"Thread-9", "4483", "ReadersWriters.java:118", "Field Read", "context=Database:1, s1"
"Thread-7", "4484", "ReadersWriters.java:56", "Variable Write", "context=Reader:3#run:3, i=4"
"Thread-7", "4485", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-8", "4486", "ReadersWriters.java:124", "Variable Write", "context=Database:1#done_read:34, len=0"
"Thread-8", "4487", "ReadersWriters.java:125", "Line Step", "file=ReadersWriters.java, line=125"
"Thread-9", "4488", "ReadersWriters.java:119", "Line Step", "file=ReadersWriters.java, line=119"
"Thread-11", "4489", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-7", "4490", "ReadersWriters.java:57", "Field Read", "context=Reader:3, d"
"Thread-8", "4491", "ReadersWriters.java:125", "Field Read", "context=Database:1, s2_r"
"Thread-9", "4492", "ReadersWriters.java:121", "Line Step", "file=ReadersWriters.java, line=121"
"Thread-11", "4493", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-7", "4494", "ReadersWriters.java:57", "Method Call", "caller=Reader:3#run:3, target=Database:1#request_read:43"
"Thread-7", "4495", "ReadersWriters.java:96", "Method Entered", ""
"Thread-7", "4496", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-8", "4497", "ReadersWriters.java:127", "Line Step", "file=ReadersWriters.java, line=127"
"Thread-9", "4498", "ReadersWriters.java:121", "Field Read", "context=Database:1, ww"
"Thread-11", "4499", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-7", "4500", "ReadersWriters.java:98", "Field Read", "context=Database:1, s1"
"Thread-8", "4501", "ReadersWriters.java:127", "Method Exit", "returner=Database:1#done_read:34, value=<void>"
"Thread-9", "4502", "ReadersWriters.java:124", "Line Step", "file=ReadersWriters.java, line=124"
"Thread-11", "4503", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-8", "4504", "ReadersWriters.java:59", "Method Returned", ""
"Thread-8", "4505", "ReadersWriters.java:56", "Line Step", "file=ReadersWriters.java, line=56"
"Thread-9", "4506", "ReadersWriters.java:124", "Field Read", "context=Database:1, s2_r"
"Thread-11", "4507", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-8", "4508", "ReadersWriters.java:56", "Variable Write", "context=Reader:4#run:4, i=4"
"Thread-8", "4509", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-9", "4510", "ReadersWriters.java:124", "Variable Write", "context=Database:1#done_read:35, len=0"
"Thread-9", "4511", "ReadersWriters.java:125", "Line Step", "file=ReadersWriters.java, line=125"
"Thread-11", "4512", "ReadersWriters.java:108", "Field Write", "context=Database:1, r=1"
"Thread-8", "4513", "ReadersWriters.java:57", "Field Read", "context=Reader:4, d"
"Thread-9", "4514", "ReadersWriters.java:125", "Field Read", "context=Database:1, s2_r"
"Thread-11", "4515", "ReadersWriters.java:109", "Line Step", "file=ReadersWriters.java, line=109"
"Thread-8", "4516", "ReadersWriters.java:57", "Method Call", "caller=Reader:4#run:4, target=Database:1#request_read:44"
"Thread-8", "4517", "ReadersWriters.java:96", "Method Entered", ""
"Thread-8", "4518", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-9", "4519", "ReadersWriters.java:127", "Line Step", "file=ReadersWriters.java, line=127"
"Thread-11", "4520", "ReadersWriters.java:109", "Field Read", "context=Database:1, s1"
"Thread-8", "4521", "ReadersWriters.java:98", "Field Read", "context=Database:1, s1"
"Thread-9", "4522", "ReadersWriters.java:127", "Method Exit", "returner=Database:1#done_read:35, value=<void>"
"Thread-11", "4523", "ReadersWriters.java:110", "Line Step", "file=ReadersWriters.java, line=110"
"Thread-12", "4524", "ReadersWriters.java:99", "Line Step", "file=ReadersWriters.java, line=99"
"Thread-9", "4525", "ReadersWriters.java:59", "Method Returned", ""
"Thread-9", "4526", "ReadersWriters.java:56", "Line Step", "file=ReadersWriters.java, line=56"
"Thread-11", "4527", "ReadersWriters.java:112", "Line Step", "file=ReadersWriters.java, line=112"
"Thread-12", "4528", "ReadersWriters.java:99", "Field Read", "context=Database:1, w"
"Thread-9", "4529", "ReadersWriters.java:56", "Variable Write", "context=Reader:5#run:5, i=4"
"Thread-9", "4530", "ReadersWriters.java:57", "Line Step", "file=ReadersWriters.java, line=57"
"Thread-11", "4531", "ReadersWriters.java:112", "Method Exit", "returner=Database:1#request_read:36, value=<void>"
"Thread-12", "4532", "ReadersWriters.java:99", "Field Read", "context=Database:1, ww"
"Thread-9", "4533", "ReadersWriters.java:57", "Field Read", "context=Reader:5, d"
"Thread-11", "4534", "ReadersWriters.java:57", "Method Returned", ""
"Thread-11", "4535", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-12", "4536", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-9", "4537", "ReadersWriters.java:57", "Method Call", "caller=Reader:5#run:5, target=Database:1#request_read:45"
"Thread-9", "4538", "ReadersWriters.java:96", "Method Entered", ""
"Thread-9", "4539", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-11", "4540", "ReadersWriters.java:58", "Field Read", "context=Reader:7, d"
"Thread-12", "4541", "ReadersWriters.java:108", "Field Read", "context=Database:1, r"
"Thread-9", "4542", "ReadersWriters.java:98", "Field Read", "context=Database:1, s1"
